s_data,s_p_id,s_sk_id,s_cena_sprzedazy,s_cena_zakupu,s_liczba_towarow,s_liczba_klientow
2014-11-29,26,5,2.35,1.41,3,3
2014-11-29,81,14,2.45,1.4,5,5
2014-11-29,11,5,2.35,1.41,3,3
2014-11-29,52,5,2.45,1.47,2,2
2014-11-29,86,14,2.45,1.4,6,6
2014-11-29,56,9,2.45,1.47,7,7
2014-11-29,34,5,2.35,1.41,5,5
2014-11-29,48,4,2.35,1.57,1,1
2014-11-29,104,5,3.36,3.36,6,6
2014-11-29,22,9,2.35,1.41,1,1
2014-11-29,53,15,2.45,1.47,10,10
2014-11-29,127,4,5.6,4.18,7,7
2014-11-29,4,9,2.35,1.41,7,7
2014-11-29,48,15,2.35,1.41,7,7
2014-11-30,115,9,20.99,14.99,8,8
2014-11-30,109,9,3.36,3.36,3,3
2014-11-30,15,5,2.35,1.41,8,8
2014-11-30,107,15,3.36,3.36,1,1
2014-11-30,67,9,2.45,1.47,3,3
2014-11-30,3,9,2.35,1.41,1,1
2014-11-30,91,4,2.5,1.68,5,5
2014-11-30,112,5,20.99,14.99,6,6
2014-11-30,76,5,2.45,1.47,1,1
2014-11-30,69,4,2.45,1.64,6,6
2014-11-30,32,5,2.35,1.41,3,3
2014-11-30,3,9,2.35,1.41,10,10
2014-11-30,2,5,2.35,1.41,1,1
2014-11-30,27,14,2.35,1.34,5,5
2014-11-30,22,4,2.35,1.57,9,9
2014-12-01,112,5,20.99,14.99,3,3
2014-12-01,60,15,2.45,1.47,9,9
2014-12-01,108,5,3.36,3.36,7,7
2014-12-01,140,5,0.4,0.24,13,7
2014-12-01,141,14,0.39,0.22,7,6
2014-12-01,102,15,3.36,3.36,5,5
2014-12-01,117,5,20.99,14.99,8,8
2014-12-01,136,9,6.49,4.49,1,1
2014-12-01,23,5,2.35,1.41,1,1
2014-12-01,113,9,20.99,14.99,7,7
2014-12-01,91,9,2.5,1.5,3,3
2014-12-01,40,9,2.35,1.41,8,8
2014-12-01,83,9,2.45,1.47,6,6
2014-12-01,70,15,2.45,1.47,1,1
2014-12-01,46,9,2.35,1.41,4,4
2014-12-01,66,4,2.45,1.64,9,9
2014-12-01,112,15,20.99,14.99,9,9
2014-12-01,42,9,2.35,1.41,1,1
2014-12-01,100,5,3.36,3.36,6,6
2014-12-01,70,9,2.45,1.47,5,5
2014-12-01,21,9,2.35,1.41,1,1
2014-12-02,20,5,2.35,1.41,1,1
2014-12-02,61,5,2.45,1.47,7,7
2014-12-02,1,15,2.35,1.41,1,1
2014-12-02,87,9,2.45,1.47,1,1
2014-12-02,140,9,0.75,0.45,2,2
2014-12-02,86,15,2.45,1.47,1,1
2014-12-02,4,9,2.35,1.41,1,1
2014-12-02,82,9,2.45,1.47,7,7
2014-12-02,38,9,2.35,1.41,3,3
2014-12-02,81,5,2.45,1.47,10,10
2014-12-02,51,15,2.45,1.47,1,1
2014-12-02,118,14,20.99,14.54,6,6
2014-12-02,135,5,5.6,3.88,3,3
2014-12-02,82,15,2.45,1.47,2,2
2014-12-02,121,5,20.99,14.99,5,5
2014-12-02,69,9,2.45,1.47,1,1
2014-12-02,53,14,2.45,1.4,3,3
2014-12-02,48,9,2.35,1.41,3,3
2014-12-02,109,15,3.36,3.36,9,9
2014-12-02,132,5,5.6,3.88,9,9
2014-12-02,88,4,2.45,1.64,7,7
2014-12-02,34,5,2.35,1.41,3,3
2014-12-02,38,9,2.35,1.41,1,1
2014-12-02,1,14,2.35,1.34,4,4
2014-12-02,101,4,3.36,2.47,3,3
2014-12-02,134,5,5.6,3.88,5,5
2014-12-02,119,15,20.99,14.99,7,7
2014-12-02,118,5,20.99,14.99,5,5
2014-12-02,130,4,5.6,4.18,9,9
2014-12-02,17,9,2.35,1.41,7,7
2014-12-02,87,4,2.45,1.64,6,6
2014-12-02,40,5,2.35,1.41,7,7
2014-12-02,111,5,3.36,3.36,3,3
2014-12-02,91,9,2.5,1.5,3,3
2014-12-03,27,9,2.35,1.41,7,7
2014-12-03,97,9,3.36,3.36,3,3
2014-12-03,37,4,2.35,1.57,9,9
2014-12-03,85,15,2.45,1.47,1,1
2014-12-03,78,9,2.45,1.47,8,8
2014-12-03,61,9,2.45,1.47,3,3
2014-12-03,118,5,20.99,14.99,9,9
2014-12-03,43,15,2.35,1.41,6,6
2014-12-03,125,9,20.99,14.99,1,1
2014-12-03,36,5,2.35,1.41,6,6
2014-12-03,61,5,2.45,1.47,9,9
2014-12-03,12,9,2.35,1.41,3,3
2014-12-03,93,15,3.36,3.36,1,1
2014-12-03,49,9,2.35,1.41,1,1
2014-12-03,35,5,2.35,1.41,9,9
2014-12-03,109,5,3.36,3.36,7,7
2014-12-03,139,4,0.3,0.2,9,6
2014-12-03,103,9,3.36,3.36,4,4
2014-12-03,40,5,2.35,1.41,1,1
2014-12-04,70,14,2.45,1.4,4,4
2014-12-04,31,9,2.35,1.41,9,9
2014-12-04,81,5,2.45,1.47,9,9
2014-12-04,11,9,2.35,1.41,1,1
2014-12-04,5,14,2.35,1.34,1,1
2014-12-04,64,5,2.45,1.47,6,6
2014-12-04,100,4,3.36,2.47,1,1
2014-12-04,109,9,3.36,3.36,6,6
2014-12-04,25,9,2.35,1.41,7,7
2014-12-05,66,15,2.45,1.47,5,5
2014-12-05,105,4,3.36,2.47,7,7
2014-12-05,79,5,2.45,1.47,9,9
2014-12-05,85,5,2.45,1.47,1,1
2014-12-05,49,5,2.35,1.41,3,3
2014-12-05,94,9,3.37,3.37,2,2
2014-12-05,130,15,5.6,3.88,3,3
2014-12-05,131,4,5.6,4.18,1,1
2014-12-05,12,9,2.35,1.41,8,8
2014-12-05,97,5,3.36,3.36,1,1
2014-12-05,94,9,3.36,3.36,7,7
2014-12-05,77,9,2.45,1.47,7,7
2014-12-05,103,15,3.36,3.36,1,1
2014-12-05,61,15,2.45,1.47,1,1
2014-12-05,31,5,2.35,1.41,9,9
2014-12-05,30,5,2.35,1.41,5,5
2014-12-05,4,5,2.35,1.41,6,6
2014-12-05,141,5,0.23,0.14,2,1
2014-12-05,4,5,2.35,1.41,1,1
2014-12-05,68,9,2.45,1.47,1,1
2014-12-05,87,5,2.45,1.47,6,6
2014-12-05,135,5,5.6,3.88,1,1
2014-12-05,92,9,3.36,3.36,6,6
2014-12-05,139,9,0.41,0.24,10,9
2014-12-05,46,9,2.35,1.41,3,3
2014-12-05,27,14,2.35,1.34,1,1
2014-12-05,111,15,3.36,3.36,7,7
2014-12-05,80,5,2.45,1.47,1,1
2014-12-06,73,15,2.45,1.47,10,10
2014-12-06,139,5,0.23,0.14,2,1
2014-12-06,55,15,2.45,1.47,1,1
2014-12-06,22,5,2.35,1.41,2,2
2014-12-06,82,5,2.45,1.47,7,7
2014-12-06,140,9,0.66,0.39,8,7
2014-12-06,46,9,2.35,1.41,9,9
2014-12-06,74,5,2.45,1.47,1,1
2014-12-06,7,4,2.35,1.57,1,1
2014-12-06,7,5,2.35,1.41,5,5
2014-12-06,124,5,20.99,14.99,9,9
2014-12-06,103,5,3.37,3.37,2,2
2014-12-06,95,5,3.36,3.36,9,9
2014-12-06,52,5,2.45,1.47,1,1
2014-12-06,58,15,2.45,1.47,5,5
2014-12-06,1,4,2.35,1.57,5,5
2014-12-06,10,9,2.35,1.41,6,6
2014-12-06,40,9,2.35,1.41,9,9
2014-12-06,136,15,6.49,4.49,1,1
2014-12-06,82,9,2.45,1.47,5,5
2014-12-07,25,15,2.45,1.47,4,4
2014-12-07,130,9,5.6,3.88,7,7
2014-12-07,90,15,2.6,1.56,8,8
2014-12-07,81,5,2.6,1.56,10,10
2014-12-07,1,9,2.45,1.47,2,2
2014-12-07,37,14,2.45,1.4,8,8
2014-12-07,37,9,2.45,1.47,3,3
2014-12-07,81,5,2.6,1.56,10,10
2014-12-07,26,5,2.45,1.47,1,1
2014-12-07,46,5,2.45,1.47,1,1
2014-12-07,110,9,3.36,3.36,9,9
2014-12-07,84,15,2.6,1.56,2,2
2014-12-07,51,15,2.6,1.56,1,1
2014-12-07,73,5,2.6,1.56,6,6
2014-12-07,88,9,2.6,1.56,1,1
2014-12-07,136,5,6.49,4.49,3,3
2014-12-07,130,5,5.6,3.88,9,9
2014-12-07,85,5,2.6,1.56,5,5
2014-12-07,29,9,2.45,1.47,1,1
2014-12-07,121,9,20.99,14.99,1,1
2014-12-07,91,5,2.5,1.5,10,10
2014-12-07,140,5,0.72,0.43,5,4
2014-12-08,55,5,2.6,1.56,3,3
2014-12-08,89,9,2.6,1.56,6,6
2014-12-08,91,5,2.5,1.5,1,1
2014-12-08,79,5,2.6,1.56,1,1
2014-12-08,132,15,5.6,3.88,6,6
2014-12-08,48,4,2.45,1.64,3,3
2014-12-08,2,4,2.45,1.64,3,3
2014-12-08,139,9,0.41,0.24,10,9
2014-12-08,94,5,3.36,3.36,3,3
2014-12-08,136,9,6.49,4.49,4,4
2014-12-08,136,9,6.49,4.49,5,5
2014-12-08,46,4,2.45,1.64,1,1
2014-12-08,85,9,2.6,1.56,2,2
2014-12-08,99,5,3.36,3.36,5,5
2014-12-08,105,14,3.36,2.21,8,8
2014-12-08,139,9,0.45,0.27,1,1
2014-12-08,91,9,2.5,1.5,6,6
2014-12-08,19,4,2.45,1.64,1,1
2014-12-08,51,9,2.6,1.56,7,7
2014-12-08,54,15,2.6,1.56,5,5
2014-12-08,58,9,2.6,1.56,1,1
2014-12-08,103,5,3.36,3.36,5,5
2014-12-08,121,5,20.99,14.99,1,1
2014-12-08,1,4,2.45,1.64,9,9
2014-12-08,117,9,20.99,14.99,1,1
2014-12-08,10,9,2.45,1.47,1,1
2014-12-08,135,15,5.6,3.88,1,1
2014-12-08,96,5,3.36,3.36,7,7
2014-12-08,38,14,2.45,1.4,2,2
2014-12-08,94,9,3.36,3.36,7,7
2014-12-08,121,9,20.99,14.99,9,9
2014-12-08,14,5,2.45,1.47,4,4
2014-12-08,100,4,3.36,2.47,1,1
2014-12-08,124,9,20.99,14.99,1,1
2014-12-08,128,15,5.6,3.88,3,3
2014-12-08,23,5,2.45,1.47,7,7
2014-12-08,33,14,2.45,1.4,5,5
2014-12-08,103,4,3.36,2.48,10,10
2014-12-08,19,9,2.45,1.47,3,3
2014-12-08,84,9,2.6,1.56,1,1
2014-12-08,60,5,2.6,1.56,6,6
2014-12-08,24,14,2.45,1.4,1,1
2014-12-08,85,9,2.6,1.56,9,9
2014-12-08,44,9,2.45,1.47,1,1
2014-12-08,67,9,2.6,1.56,6,6
2014-12-08,64,4,2.6,1.74,5,5
2014-12-08,33,14,2.45,1.4,1,1
2014-12-08,93,9,3.36,3.36,1,1
2014-12-08,133,5,5.6,3.88,7,7
2014-12-08,61,9,2.6,1.56,4,4
2014-12-08,115,5,20.99,14.99,9,9
2014-12-08,35,4,2.45,1.64,5,5
2014-12-08,87,5,2.6,1.56,1,1
2014-12-08,10,9,2.45,1.47,9,9
2014-12-08,136,9,6.49,4.49,6,6
2014-12-08,31,15,2.45,1.47,7,7
2014-12-08,73,5,2.6,1.56,1,1
2014-12-09,73,9,2.6,1.56,9,9
2014-12-09,85,14,2.6,1.48,9,9
2014-12-09,84,5,2.6,1.56,7,7
2014-12-09,45,9,2.45,1.47,3,3
2014-12-09,48,9,2.45,1.47,7,7
2014-12-09,88,4,2.6,1.74,7,7
2014-12-09,73,9,2.6,1.56,3,3
2014-12-09,126,9,20.99,14.99,1,1
2014-12-09,136,4,6.49,4.84,9,9
2014-12-09,85,15,2.6,1.56,2,2
2014-12-09,140,9,0.72,0.43,10,8
2014-12-09,120,9,20.99,14.99,7,7
2014-12-09,10,9,2.45,1.47,3,3
2014-12-09,104,5,3.36,3.36,1,1
2014-12-09,118,5,20.99,14.99,9,9
2014-12-09,50,9,2.6,1.56,1,1
2014-12-09,99,5,3.36,3.36,5,5
2014-12-09,9,9,2.45,1.47,3,3
2014-12-09,5,15,2.45,1.47,2,2
2014-12-09,53,5,2.6,1.56,1,1
2014-12-09,128,9,5.6,3.88,5,5
2014-12-09,13,9,2.45,1.47,10,10
2014-12-09,86,9,2.6,1.56,1,1
2014-12-09,36,5,2.45,1.47,1,1
2014-12-09,124,5,20.99,14.99,7,7
2014-12-09,94,5,3.36,3.36,9,9
2014-12-09,138,15,0.57,0.34,5,3
2014-12-10,70,4,2.6,1.74,1,1
2014-12-10,1,5,2.45,1.47,9,9
2014-12-10,44,5,2.45,1.47,3,3
2014-12-10,41,15,2.45,1.47,8,8
2014-12-10,8,9,2.45,1.47,10,10
2014-12-10,88,5,2.6,1.56,6,6
2014-12-10,31,14,2.45,1.4,1,1
2014-12-10,46,15,2.45,1.47,1,1
2014-12-10,39,15,2.45,1.47,3,3
2014-12-10,106,15,3.36,3.36,9,9
2014-12-10,13,9,2.45,1.47,3,3
2014-12-10,63,5,2.6,1.56,6,6
2014-12-10,49,15,2.45,1.47,9,9
2014-12-10,28,5,2.45,1.47,9,9
2014-12-11,53,5,2.6,1.56,8,8
2014-12-11,31,5,2.45,1.47,1,1
2014-12-11,14,14,2.45,1.4,9,9
2014-12-11,7,5,2.45,1.47,6,6
2014-12-11,34,5,2.45,1.47,4,4
2014-12-11,19,5,2.45,1.47,7,7
2014-12-11,109,15,3.36,3.36,9,9
2014-12-11,61,9,2.6,1.56,8,8
2014-12-11,44,15,2.45,1.47,7,7
2014-12-11,78,9,2.6,1.56,1,1
2014-12-11,79,15,2.6,1.56,7,7
2014-12-11,81,14,2.6,1.48,10,10
2014-12-11,28,15,2.45,1.47,9,9
2014-12-11,85,9,2.6,1.56,1,1
2014-12-11,64,4,2.6,1.74,9,9
2014-12-11,77,5,2.6,1.56,3,3
2014-12-11,92,5,3.36,3.36,7,7
2014-12-11,7,5,2.45,1.47,4,4
2014-12-12,113,9,20.99,14.99,1,1
2014-12-12,130,9,5.6,3.88,9,9
2014-12-12,112,5,20.99,14.99,5,5
2014-12-12,10,5,2.45,1.47,1,1
2014-12-12,8,5,2.45,1.47,7,7
2014-12-12,36,9,2.45,1.47,3,3
2014-12-12,82,14,2.6,1.48,6,6
2014-12-12,132,9,5.6,3.88,9,9
2014-12-12,120,5,20.99,14.99,5,5
2014-12-12,138,9,0.86,0.51,10,9
2014-12-12,103,14,3.36,2.21,7,7
2014-12-13,45,15,2.45,1.47,9,9
2014-12-13,127,14,5.6,3.75,5,5
2014-12-13,55,9,2.6,1.56,5,5
2014-12-13,99,5,3.36,3.36,10,10
2014-12-13,79,9,2.6,1.56,7,7
2014-12-13,72,5,2.6,1.56,1,1
2014-12-13,46,9,2.45,1.47,1,1
2014-12-13,131,5,5.6,3.88,1,1
2014-12-13,37,5,2.45,1.47,1,1
2014-12-13,58,5,2.6,1.56,9,9
2014-12-13,75,4,2.6,1.74,1,1
2014-12-13,44,5,2.45,1.47,7,7
2014-12-13,98,9,3.36,3.36,8,8
2014-12-14,23,15,2.45,1.47,3,3
2014-12-14,55,5,2.6,1.56,5,5
2014-12-14,69,15,2.6,1.56,1,1
2014-12-14,28,15,2.45,1.47,4,4
2014-12-14,58,5,2.6,1.56,6,6
2014-12-14,130,9,5.6,3.88,8,8
2014-12-14,38,5,2.45,1.47,1,1
2014-12-14,115,5,20.99,14.99,9,9
2014-12-14,85,15,2.6,1.56,9,9
2014-12-14,46,14,2.45,1.4,5,5
2014-12-14,58,9,2.6,1.56,1,1
2014-12-14,118,14,20.99,14.54,2,2
2014-12-14,116,14,20.99,14.54,1,1
2014-12-14,132,15,5.6,3.88,7,7
2014-12-14,106,9,3.36,3.36,7,7
2014-12-14,61,5,2.6,1.56,9,9
2014-12-14,1,15,2.45,1.47,4,4
2014-12-14,46,9,2.45,1.47,3,3
2014-12-14,89,5,2.6,1.56,1,1
2014-12-14,10,5,2.45,1.47,8,8
2014-12-14,48,5,2.45,1.47,7,7
2014-12-14,109,5,3.36,3.36,3,3
2014-12-14,124,9,20.99,14.99,8,8
2014-12-14,39,9,2.45,1.47,1,1
2014-12-14,94,5,3.36,3.36,7,7
2014-12-14,119,15,20.99,14.99,1,1
2014-12-14,52,14,2.6,1.48,8,8
2014-12-14,105,9,3.36,3.36,10,10
2014-12-14,40,5,2.45,1.47,5,5
2014-12-14,86,5,2.6,1.56,1,1
2014-12-14,16,9,2.45,1.47,3,3
2014-12-14,8,9,2.45,1.47,1,1
2014-12-14,91,5,2.5,1.5,1,1
2014-12-14,43,9,2.45,1.47,4,4
2014-12-14,47,15,2.45,1.47,1,1
2014-12-15,10,9,2.25,1.35,1,1
2014-12-15,71,9,2.35,1.41,1,1
2014-12-15,25,5,2.25,1.35,9,9
2014-12-15,34,5,2.25,1.35,6,6
2014-12-15,13,5,2.25,1.35,7,7
2014-12-15,54,15,2.35,1.41,6,6
2014-12-15,46,5,2.25,1.35,1,1
2014-12-15,105,15,3.24,3.24,1,1
2014-12-15,26,5,2.25,1.35,9,9
2014-12-15,85,9,2.35,1.41,1,1
2014-12-15,4,9,2.25,1.35,9,9
2014-12-15,77,5,2.35,1.41,7,7
2014-12-15,73,15,2.35,1.41,9,9
2014-12-15,130,5,5.19,3.59,2,2
2014-12-15,84,9,2.35,1.41,5,5
2014-12-15,124,4,30.79,23.53,5,5
2014-12-16,46,5,2.25,1.35,1,1
2014-12-16,3,15,2.25,1.35,8,8
2014-12-16,136,5,6.49,4.49,1,1
2014-12-16,136,9,6.49,4.49,6,6
2014-12-16,20,5,2.25,1.35,3,3
2014-12-16,87,9,2.35,1.41,9,9
2014-12-16,63,15,2.35,1.41,2,2
2014-12-16,78,5,2.35,1.41,9,9
2014-12-16,10,5,2.25,1.35,5,5
2014-12-16,52,5,2.35,1.41,1,1
2014-12-16,11,15,2.25,1.35,1,1
2014-12-16,82,9,2.35,1.41,7,7
2014-12-16,95,5,3.24,3.24,3,3
2014-12-16,106,9,3.24,3.24,3,3
2014-12-16,130,15,5.19,3.59,9,9
2014-12-16,55,9,2.35,1.41,1,1
2014-12-16,20,9,2.25,1.35,8,8
2014-12-16,121,5,30.79,21.99,6,6
2014-12-16,109,5,3.24,3.24,6,6
2014-12-16,126,5,20.99,14.99,1,1
2014-12-16,73,9,2.35,1.41,1,1
2014-12-16,10,9,2.25,1.35,1,1
2014-12-16,85,5,2.35,1.41,1,1
2014-12-16,65,15,2.35,1.41,1,1
2014-12-16,16,9,2.25,1.35,1,1
2014-12-16,130,9,5.19,3.59,3,3
2014-12-16,1,5,2.25,1.35,1,1
2014-12-16,14,15,2.25,1.35,1,1
2014-12-16,67,9,2.35,1.41,1,1
2014-12-16,133,9,5.19,3.59,1,1
2014-12-16,65,9,2.35,1.41,1,1
2014-12-16,124,15,30.79,21.99,5,5
2014-12-16,3,5,2.25,1.35,7,7
2014-12-16,79,5,2.35,1.41,7,7
2014-12-16,53,5,2.35,1.41,10,10
2014-12-16,22,9,2.25,1.35,4,4
2014-12-16,16,5,2.25,1.35,9,9
2014-12-16,135,5,5.19,3.59,9,9
2014-12-16,80,9,2.35,1.41,7,7
2014-12-17,59,5,2.35,1.41,9,9
2014-12-17,114,14,30.79,21.33,1,1
2014-12-17,50,5,2.35,1.41,6,6
2014-12-17,4,15,2.25,1.35,1,1
2014-12-17,47,4,2.25,1.51,6,6
2014-12-17,67,5,2.35,1.41,1,1
2014-12-17,118,9,30.79,21.99,1,1
2014-12-17,16,4,2.25,1.51,6,6
2014-12-18,59,15,2.35,1.41,1,1
2014-12-18,49,9,2.25,1.35,3,3
2014-12-18,76,5,2.35,1.41,1,1
2014-12-18,113,4,30.79,23.53,1,1
2014-12-18,43,5,2.25,1.35,1,1
2014-12-18,74,9,2.35,1.41,4,4
2014-12-18,47,9,2.25,1.35,3,3
2014-12-18,67,15,2.35,1.41,9,9
2014-12-18,36,15,2.25,1.35,6,6
2014-12-18,117,14,30.79,21.33,2,2
2014-12-18,93,4,3.24,2.38,3,3
2014-12-18,76,14,2.35,1.34,5,5
2014-12-18,122,9,30.79,21.99,3,3
2014-12-18,66,5,2.35,1.41,9,9
2014-12-18,109,15,3.24,3.24,1,1
2014-12-19,30,15,2.25,1.35,2,2
2014-12-19,87,5,2.35,1.41,7,7
2014-12-19,91,9,2.5,1.5,1,1
2014-12-19,64,5,2.35,1.41,1,1
2014-12-19,4,9,2.25,1.35,9,9
2014-12-19,56,15,2.35,1.41,6,6
2014-12-19,49,9,2.25,1.35,3,3
2014-12-19,41,5,2.25,1.35,6,6
2014-12-19,54,5,2.35,1.41,4,4
2014-12-19,112,5,30.79,21.99,9,9
2014-12-19,32,4,2.25,1.51,1,1
2014-12-19,94,9,3.24,3.24,4,4
2014-12-19,87,15,2.35,1.41,10,10
2014-12-19,121,9,30.79,21.99,1,1
2014-12-19,16,15,2.25,1.35,5,5
2014-12-19,10,15,2.25,1.35,3,3
2014-12-19,13,9,2.25,1.35,3,3
2014-12-19,16,15,2.25,1.35,7,7
2014-12-19,115,9,30.79,21.99,1,1
2014-12-20,52,4,2.35,1.57,3,3
2014-12-20,76,9,2.35,1.41,1,1
2014-12-20,104,15,3.24,3.24,1,1
2014-12-20,122,9,30.79,21.99,5,5
2014-12-20,97,5,3.24,3.24,9,9
2014-12-20,58,5,2.35,1.41,9,9
2014-12-20,124,15,30.79,21.99,3,3
2014-12-20,121,14,30.79,21.33,1,1
2014-12-20,64,15,2.35,1.41,7,7
2014-12-20,82,9,2.35,1.41,7,7
2014-12-20,126,15,20.99,14.99,5,5
2014-12-20,1,15,2.25,1.35,4,4
2014-12-20,22,9,2.25,1.35,1,1
2014-12-20,38,15,2.25,1.35,5,5
2014-12-20,26,5,2.25,1.35,2,2
2014-12-20,77,9,2.35,1.41,9,9
2014-12-20,10,9,2.25,1.35,3,3
2014-12-20,121,14,30.79,21.33,6,6
2014-12-20,2,4,2.25,1.51,3,3
2014-12-20,133,15,5.19,3.59,1,1
2014-12-20,1,5,2.25,1.35,3,3
2014-12-20,62,14,2.35,1.34,7,7
2014-12-20,10,5,2.25,1.35,10,10
2014-12-20,127,4,5.19,3.87,2,2
2014-12-20,119,5,30.79,21.99,1,1
2014-12-20,23,9,2.25,1.35,6,6
2014-12-21,39,5,2.25,1.35,6,6
2014-12-21,139,14,0.34,0.19,4,3
2014-12-21,42,5,2.25,1.35,6,6
2014-12-21,31,15,2.25,1.35,10,10
2014-12-21,34,9,2.25,1.35,10,10
2014-12-21,112,9,30.79,21.99,10,10
2014-12-21,56,5,2.35,1.41,5,5
2014-12-21,83,5,2.35,1.41,9,9
2014-12-21,52,9,2.35,1.41,5,5
2014-12-21,32,9,2.25,1.35,9,9
2014-12-21,115,9,30.79,21.99,8,8
2014-12-21,7,5,2.25,1.35,6,6
2014-12-21,53,14,2.35,1.34,5,5
2014-12-21,122,5,30.79,21.99,3,3
2014-12-22,5,5,2.25,1.35,4,4
2014-12-22,94,15,3.24,3.24,1,1
2014-12-22,115,9,30.79,21.99,1,1
2014-12-22,63,5,2.35,1.41,1,1
2014-12-22,79,4,2.35,1.57,1,1
2014-12-22,78,5,2.35,1.41,9,9
2014-12-22,2,14,2.25,1.28,9,9
2014-12-22,43,5,2.25,1.35,10,10
2014-12-22,139,5,0.45,0.27,1,1
2014-12-22,139,9,0.11,0.07,4,1
2014-12-22,65,5,2.35,1.41,1,1
2014-12-22,46,15,2.25,1.35,1,1
2014-12-22,19,5,2.25,1.35,6,6
2014-12-22,139,5,0.45,0.27,7,7
2014-12-22,48,9,2.25,1.35,5,5
2014-12-22,132,4,5.19,3.87,5,5
2014-12-22,94,9,3.24,3.24,1,1
2014-12-22,141,9,0.32,0.19,10,7
2014-12-22,31,9,2.25,1.35,9,9
2014-12-22,124,5,30.79,21.99,10,10
2014-12-22,6,9,2.25,1.35,6,6
2014-12-22,70,5,2.35,1.41,1,1
2014-12-22,43,9,2.25,1.35,2,2
2014-12-22,139,9,0.25,0.15,9,5
2014-12-22,127,9,5.19,3.59,3,3
2014-12-22,98,15,3.24,3.24,2,2
2014-12-22,25,15,2.25,1.35,8,8
2014-12-22,86,9,2.35,1.41,9,9
2014-12-22,43,9,2.25,1.35,9,9
2014-12-22,79,5,2.35,1.41,3,3
2014-12-22,27,5,2.25,1.35,9,9
2014-12-22,28,15,2.25,1.35,3,3
2014-12-22,66,5,2.35,1.41,5,5
2014-12-22,29,14,2.25,1.28,1,1
2014-12-22,1,5,2.25,1.35,5,5
2014-12-22,92,5,3.24,3.24,6,6
2014-12-22,80,15,2.35,1.41,1,1
2014-12-22,59,9,2.35,1.41,1,1
2014-12-22,7,15,2.25,1.35,8,8
2014-12-22,88,9,2.35,1.41,10,10
2014-12-23,81,9,2.35,1.41,9,9
2014-12-23,26,5,2.25,1.35,5,5
2014-12-23,34,15,2.25,1.35,1,1
2014-12-23,9,15,2.25,1.35,1,1
2014-12-23,34,15,2.25,1.35,1,1
2014-12-23,23,4,2.25,1.51,4,4
2014-12-23,113,15,30.79,21.99,1,1
2014-12-23,25,5,2.25,1.35,1,1
2014-12-23,47,5,2.25,1.35,1,1
2014-12-23,46,9,2.25,1.35,7,7
2014-12-23,139,9,0.38,0.23,6,5
2014-12-24,118,5,30.79,21.99,6,6
2014-12-24,113,5,30.79,21.99,8,8
2014-12-24,1,15,2.25,1.35,6,6
2014-12-24,31,14,2.25,1.28,1,1
2014-12-24,97,4,3.24,2.38,7,7
2014-12-24,79,5,2.35,1.41,9,9
2014-12-24,131,4,5.19,3.87,9,9
2014-12-24,1,9,2.25,1.35,5,5
2014-12-24,20,4,2.25,1.51,5,5
2014-12-24,114,5,30.79,21.99,1,1
2014-12-24,61,14,2.35,1.34,5,5
2014-12-24,31,15,2.25,1.35,1,1
2014-12-24,89,5,2.35,1.41,3,3
2014-12-25,15,9,2.25,1.35,6,6
2014-12-25,94,15,3.24,3.24,3,3
2014-12-25,46,9,2.25,1.35,1,1
2014-12-25,86,5,2.35,1.41,9,9
2014-12-25,81,15,2.35,1.41,1,1
2014-12-25,60,5,2.35,1.41,9,9
2014-12-25,4,9,2.25,1.35,9,9
2014-12-25,86,15,2.35,1.41,6,6
2014-12-25,80,5,2.35,1.41,6,6
2014-12-25,130,4,5.19,3.87,1,1
2014-12-25,62,15,2.35,1.41,3,3
2014-12-25,60,5,2.35,1.41,5,5
2014-12-25,97,9,3.24,3.24,1,1
2014-12-25,137,5,0.45,0.27,6,6
2014-12-25,94,9,3.24,3.24,4,4
2014-12-25,43,5,2.25,1.35,8,8
2014-12-25,21,14,2.25,1.28,9,9
2014-12-25,17,5,2.25,1.35,1,1
2014-12-25,93,5,3.24,3.24,5,5
2014-12-25,112,5,30.79,21.99,10,10
2014-12-26,1,14,2.25,1.28,1,1
2014-12-26,69,5,2.35,1.41,4,4
2014-12-26,118,5,30.79,21.99,9,9
2014-12-26,51,9,2.35,1.41,7,7
2014-12-26,1,5,2.25,1.35,5,5
2014-12-26,84,9,2.35,1.41,1,1
2014-12-26,84,5,2.35,1.41,7,7
2014-12-26,70,9,2.35,1.41,1,1
2014-12-26,86,15,2.35,1.41,7,7
2014-12-26,94,9,3.24,3.24,9,9
2014-12-26,6,5,2.25,1.35,1,1
2014-12-26,9,5,2.25,1.35,10,10
2014-12-26,109,15,3.24,3.24,7,7
2014-12-26,129,9,5.19,3.59,1,1
2014-12-26,65,9,2.35,1.41,9,9
2014-12-26,97,9,3.24,3.24,9,9
2014-12-26,89,9,2.35,1.41,9,9
2014-12-26,88,15,2.35,1.41,1,1
2014-12-26,119,9,30.79,21.99,5,5
2014-12-27,141,15,0.23,0.14,2,1
2014-12-27,35,5,2.25,1.35,7,7
2014-12-27,137,15,0.23,0.14,2,1
2014-12-27,130,5,5.19,3.59,9,9
2014-12-27,37,9,2.25,1.35,4,4
2014-12-27,84,9,2.35,1.41,1,1
2014-12-27,108,15,3.24,3.24,9,9
2014-12-27,41,9,2.25,1.35,3,3
2014-12-27,79,15,2.35,1.41,9,9
