s_data,s_p_id,s_sk_id,s_cena_sprzedazy,s_cena_zakupu,s_liczba_towarow,s_liczba_klientow
2015-02-05,100,17,3.24,1.68,5,5
2015-02-05,10,3,2.25,0.56,9,9
2015-02-05,7,6,2.25,1.58,9,9
2015-02-05,61,1,2.45,1.47,7,7
2015-02-05,70,7,2.45,1.47,3,3
2015-02-05,11,1,2.25,1.35,5,5
2015-02-05,28,1,2.25,1.35,9,9
2015-02-05,77,1,2.45,1.47,6,6
2015-02-05,48,7,2.25,1.35,3,3
2015-02-05,132,19,5.19,3.59,4,4
2015-02-05,141,7,0.34,0.2,4,3
2015-02-05,31,1,2.25,1.35,6,6
2015-02-05,47,1,2.25,1.35,3,3
2015-02-05,88,19,2.45,1.47,9,9
2015-02-05,124,1,30.79,21.99,9,9
2015-02-05,103,3,3.24,1.3,3,3
2015-02-05,100,1,3.24,3.24,8,8
2015-02-05,111,1,3.24,3.24,1,1
2015-02-05,37,17,2.25,0.9,2,2
2015-02-05,103,7,3.24,3.24,2,2
2015-02-05,102,1,3.24,3.24,1,1
2015-02-05,74,6,2.45,1.72,9,9
2015-02-05,16,1,2.25,1.35,8,8
2015-02-05,87,8,2.45,1.76,6,6
2015-02-05,52,1,2.45,1.47,9,9
2015-02-05,80,17,2.45,0.98,1,1
2015-02-05,94,1,3.24,3.24,10,10
2015-02-05,13,17,2.25,0.9,7,7
2015-02-05,13,18,2.25,1.08,9,9
2015-02-05,44,1,2.25,1.35,8,8
2015-02-05,31,1,2.25,1.35,5,5
2015-02-05,48,17,2.25,0.9,3,3
2015-02-05,139,1,0.38,0.23,12,10
2015-02-05,20,19,2.25,1.35,9,9
2015-02-05,88,17,2.45,0.98,9,9
2015-02-05,111,8,3.24,2.51,1,1
2015-02-05,44,19,2.25,1.35,10,10
2015-02-05,133,1,5.19,3.59,4,4
2015-02-05,78,18,2.45,1.18,6,6
2015-02-05,113,1,30.79,21.99,7,7
2015-02-05,109,17,3.24,1.68,1,1
2015-02-05,139,7,0.15,0.09,3,1
2015-02-05,85,3,2.45,0.61,6,6
2015-02-05,34,1,2.25,1.35,5,5
2015-02-05,24,1,2.25,1.35,1,1
2015-02-05,101,1,3.24,3.24,5,5
2015-02-05,97,6,3.24,2.46,1,1
2015-02-05,70,1,2.45,1.47,7,7
2015-02-05,52,1,2.45,1.47,1,1
2015-02-05,22,1,2.25,1.35,1,1
2015-02-05,112,1,30.79,21.99,3,3
2015-02-05,1,3,2.25,0.56,3,3
2015-02-05,109,1,3.24,3.24,1,1
2015-02-05,9,7,2.25,1.35,2,2
2015-02-05,39,18,2.25,1.08,1,1
2015-02-05,48,3,2.25,0.56,3,3
2015-02-05,62,7,2.45,1.47,10,10
2015-02-05,55,1,2.45,1.47,4,4
2015-02-05,9,1,2.25,1.35,7,7
2015-02-05,89,8,2.45,1.76,3,3
2015-02-05,90,1,2.45,1.47,6,6
2015-02-05,141,1,0.27,0.16,10,6
2015-02-05,37,19,2.25,1.35,3,3
2015-02-05,141,1,0.45,0.27,1,1
2015-02-05,10,1,2.25,1.35,1,1
2015-02-06,129,6,5.19,3.99,7,7
2015-02-06,109,3,3.24,1.3,5,5
2015-02-06,9,17,2.25,0.9,5,5
2015-02-06,108,8,3.24,2.51,3,3
2015-02-06,71,3,2.45,0.61,1,1
2015-02-06,67,19,2.45,1.47,7,7
2015-02-06,38,1,2.25,1.35,5,5
2015-02-06,63,1,2.45,1.47,3,3
2015-02-06,52,7,2.45,1.47,9,9
2015-02-06,68,6,2.45,1.72,5,5
2015-02-06,28,6,2.25,1.58,5,5
2015-02-06,85,3,2.45,0.61,3,3
2015-02-06,37,3,2.25,0.56,3,3
2015-02-06,25,1,2.25,1.35,5,5
2015-02-06,115,19,30.79,21.99,9,9
2015-02-06,137,17,0.23,0.09,14,7
2015-02-06,128,1,5.19,3.59,9,9
2015-02-06,62,3,2.45,0.61,4,4
2015-02-06,98,1,3.24,3.24,10,10
2015-02-06,120,1,30.79,21.99,8,8
2015-02-06,69,19,2.45,1.47,1,1
2015-02-06,109,3,3.24,1.3,5,5
2015-02-07,51,19,2.45,1.47,1,1
2015-02-07,99,17,3.24,1.68,5,5
2015-02-07,115,18,30.79,19.35,5,5
2015-02-07,132,18,5.19,3.11,2,2
2015-02-07,104,1,3.24,3.24,1,1
2015-02-07,75,7,2.45,1.47,3,3
2015-02-07,127,17,5.19,2.79,6,6
2015-02-07,95,17,3.24,1.68,9,9
2015-02-07,69,1,2.45,1.47,7,7
2015-02-07,113,1,30.79,21.99,5,5
2015-02-07,28,18,2.25,1.08,5,5
2015-02-07,24,1,2.25,1.35,7,7
2015-02-07,46,6,2.25,1.58,1,1
2015-02-07,19,1,2.25,1.35,1,1
2015-02-07,97,17,3.24,1.68,1,1
2015-02-07,8,6,2.25,1.58,7,7
2015-02-07,118,1,30.79,21.99,1,1
2015-02-07,89,1,2.45,1.47,8,8
2015-02-07,12,1,2.25,1.35,1,1
2015-02-07,58,1,2.45,1.47,5,5
2015-02-07,79,1,2.45,1.47,1,1
2015-02-07,96,17,3.24,1.68,7,7
2015-02-07,4,3,2.25,0.56,1,1
2015-02-07,68,1,2.45,1.47,5,5
2015-02-07,86,17,2.45,0.98,1,1
2015-02-07,5,8,2.25,1.62,1,1
2015-02-07,46,1,2.25,1.35,8,8
2015-02-07,22,8,2.25,1.62,1,1
2015-02-07,97,1,3.24,3.24,9,9
2015-02-07,44,1,2.25,1.35,1,1
2015-02-07,76,17,2.45,0.98,6,6
2015-02-07,100,1,3.24,3.24,9,9
2015-02-07,37,6,2.25,1.58,1,1
2015-02-07,73,6,2.45,1.72,6,6
2015-02-08,136,1,6.49,4.49,6,6
2015-02-08,34,1,2.25,1.35,3,3
2015-02-08,101,17,3.24,1.68,1,1
2015-02-08,7,19,2.25,1.35,7,7
2015-02-08,27,6,2.25,1.58,7,7
2015-02-08,94,8,3.24,2.51,1,1
2015-02-08,97,17,3.24,1.68,5,5
2015-02-08,1,17,2.25,0.9,1,1
2015-02-08,89,17,2.45,0.98,1,1
2015-02-08,91,1,2.5,1.5,3,3
2015-02-08,64,1,2.45,1.47,9,9
2015-02-08,135,1,5.19,3.59,1,1
2015-02-08,79,1,2.45,1.47,3,3
2015-02-08,64,3,2.45,0.61,1,1
2015-02-08,47,6,2.25,1.58,3,3
2015-02-08,55,1,2.45,1.47,1,1
2015-02-08,25,17,2.25,0.9,10,10
2015-02-08,70,17,2.45,0.98,4,4
2015-02-08,112,18,30.79,19.35,7,7
2015-02-08,76,1,2.45,1.47,9,9
2015-02-08,29,17,2.25,0.9,7,7
2015-02-08,13,17,2.25,0.9,6,6
2015-02-08,13,19,2.25,1.35,3,3
2015-02-08,13,17,2.25,0.9,7,7
2015-02-08,94,6,3.24,2.46,1,1
2015-02-08,45,3,2.25,0.56,4,4
2015-02-08,43,8,2.25,1.62,3,3
2015-02-08,13,3,2.25,0.56,3,3
2015-02-08,132,7,5.19,3.59,9,9
2015-02-08,71,1,2.45,1.47,1,1
2015-02-08,52,17,2.45,0.98,7,7
2015-02-08,128,19,5.19,3.59,7,7
2015-02-08,135,19,5.19,3.59,9,9
2015-02-08,135,7,5.19,3.59,6,6
2015-02-08,8,3,2.25,0.57,2,2
2015-02-08,115,6,30.79,24.19,8,8
2015-02-08,128,19,5.19,3.59,1,1
2015-02-08,43,6,2.25,1.58,5,5
2015-02-08,100,18,3.24,1.89,10,10
2015-02-08,24,1,2.25,1.35,7,7
2015-02-08,65,3,2.45,0.61,9,9
2015-02-08,101,6,3.24,2.46,9,9
2015-02-08,86,8,2.45,1.76,10,10
2015-02-08,124,17,30.79,17.59,1,1
2015-02-08,67,1,2.45,1.47,7,7
2015-02-08,122,6,30.79,24.19,5,5
2015-02-08,42,19,2.25,1.35,5,5
2015-02-08,90,8,2.45,1.76,6,6
2015-02-08,104,18,3.24,1.89,5,5
2015-02-08,10,1,2.25,1.35,9,9
2015-02-08,22,1,2.25,1.35,1,1
2015-02-08,130,1,5.19,3.59,1,1
2015-02-08,68,17,2.45,0.98,8,8
2015-02-08,12,6,2.25,1.58,3,3
2015-02-08,130,1,5.19,3.59,1,1
2015-02-08,109,19,3.24,3.24,2,2
2015-02-08,113,1,30.79,21.99,1,1
2015-02-08,76,17,2.45,0.98,5,5
2015-02-08,43,8,2.25,1.62,7,7
2015-02-08,13,17,2.25,0.9,2,2
2015-02-08,57,17,2.45,0.98,1,1
2015-02-08,92,1,3.24,3.24,3,3
2015-02-09,10,17,2.25,0.9,5,5
2015-02-09,12,3,2.25,0.56,4,4
2015-02-09,64,3,2.45,0.61,7,7
2015-02-09,23,3,2.25,0.56,1,1
2015-02-09,99,7,3.24,3.24,9,9
2015-02-09,133,1,5.19,3.59,9,9
2015-02-09,79,6,2.45,1.72,7,7
2015-02-09,58,1,2.45,1.47,8,8
2015-02-09,100,17,3.24,1.68,8,8
2015-02-09,45,7,2.25,1.35,2,2
2015-02-09,83,1,2.45,1.47,7,7
2015-02-09,124,7,30.79,21.99,6,6
2015-02-09,56,18,2.45,1.18,1,1
2015-02-09,28,1,2.25,1.35,9,9
2015-02-09,48,1,2.25,1.35,7,7
2015-02-09,130,6,5.19,3.99,5,5
2015-02-09,1,7,2.25,1.35,1,1
2015-02-09,85,17,2.45,0.98,1,1
2015-02-09,122,1,30.79,21.99,7,7
2015-02-09,58,19,2.45,1.47,7,7
2015-02-09,133,3,5.19,2.19,7,7
2015-02-09,66,18,2.45,1.18,1,1
2015-02-09,131,17,5.19,2.79,10,10
2015-02-09,134,1,5.19,3.59,7,7
2015-02-09,29,19,2.25,1.35,5,5
2015-02-09,48,3,2.25,0.56,9,9
2015-02-09,44,7,2.25,1.35,1,1
2015-02-09,100,19,3.24,3.24,8,8
2015-02-09,114,1,30.79,21.99,5,5
2015-02-09,67,1,2.45,1.47,1,1
2015-02-10,112,8,30.79,24.63,4,4
2015-02-10,34,1,2.25,1.35,5,5
2015-02-10,66,3,2.45,0.61,7,7
2015-02-10,100,19,3.24,3.24,2,2
2015-02-10,93,1,3.24,3.24,3,3
2015-02-10,31,17,2.25,0.9,1,1
2015-02-10,79,17,2.45,0.98,9,9
2015-02-10,133,6,5.19,3.99,10,10
2015-02-10,58,17,2.45,0.98,1,1
2015-02-10,41,7,2.25,1.35,3,3
2015-02-10,20,1,2.25,1.35,5,5
2015-02-10,133,7,5.19,3.59,1,1
2015-02-10,109,1,3.24,3.24,1,1
2015-02-10,54,17,2.45,0.98,1,1
2015-02-10,49,17,2.25,0.9,1,1
2015-02-10,28,7,2.25,1.35,1,1
2015-02-10,136,1,6.49,4.49,7,7
2015-02-10,1,1,2.25,1.35,9,9
2015-02-10,100,17,3.24,1.68,7,7
2015-02-10,38,19,2.25,1.35,4,4
2015-02-10,85,3,2.45,0.61,6,6
2015-02-10,122,1,30.79,21.99,6,6
2015-02-10,74,3,2.45,0.61,6,6
2015-02-10,86,1,2.45,1.47,9,9
2015-02-12,109,1,3.24,3.24,9,9
2015-02-12,16,1,2.25,1.35,5,5
2015-02-12,89,1,2.45,1.47,4,4
2015-02-12,121,1,30.79,21.99,9,9
2015-02-12,78,1,2.45,1.47,1,1
2015-02-12,50,19,2.45,1.47,3,3
2015-02-12,34,17,2.25,0.9,10,10
2015-02-12,85,1,2.45,1.47,10,10
2015-02-12,1,1,2.25,1.35,7,7
2015-02-12,115,18,30.79,19.35,5,5
2015-02-12,58,1,2.45,1.47,5,5
2015-02-12,37,6,2.25,1.58,1,1
2015-02-12,64,1,2.45,1.47,9,9
2015-02-12,102,3,3.24,1.3,3,3
2015-02-12,66,17,2.45,0.98,5,5
2015-02-12,4,19,2.25,1.35,6,6
2015-02-12,110,19,3.24,3.24,8,8
2015-02-12,97,17,3.24,1.68,1,1
2015-02-12,86,1,2.45,1.47,9,9
2015-02-12,112,17,30.79,17.59,2,2
2015-02-12,25,1,2.25,1.35,2,2
2015-02-12,106,18,3.24,1.89,3,3
2015-02-12,34,1,2.25,1.35,9,9
2015-02-12,130,1,5.19,3.59,1,1
2015-02-12,59,1,2.45,1.47,1,1
2015-02-12,35,19,2.25,1.35,9,9
2015-02-12,99,7,3.24,3.24,7,7
2015-02-12,37,3,2.25,0.56,1,1
2015-02-13,94,17,3.24,1.68,9,9
2015-02-13,98,6,3.24,2.46,6,6
2015-02-13,115,6,30.79,24.19,3,3
2015-02-13,28,7,2.25,1.35,7,7
2015-02-13,4,17,2.25,0.9,7,7
2015-02-13,78,1,2.45,1.47,9,9
2015-02-13,29,1,2.25,1.35,5,5
2015-02-13,112,19,30.79,21.99,3,3
2015-02-13,1,18,2.25,1.08,1,1
2015-02-13,90,19,2.45,1.47,1,1
2015-02-13,127,1,5.19,3.59,7,7
2015-02-13,32,19,2.25,1.35,3,3
2015-02-13,38,6,2.25,1.58,6,6
2015-02-13,49,1,2.25,1.35,5,5
2015-02-13,72,7,2.45,1.47,7,7
2015-02-13,22,3,2.25,0.56,1,1
2015-02-13,73,1,2.45,1.47,7,7
2015-02-13,138,7,0.69,0.41,7,6
2015-02-13,50,19,2.45,1.47,5,5
2015-02-13,64,1,2.45,1.47,4,4
2015-02-13,5,6,2.25,1.58,4,4
2015-02-13,14,6,2.25,1.58,5,5
2015-02-13,63,6,2.45,1.72,9,9
2015-02-13,59,3,2.45,0.61,1,1
2015-02-13,10,17,2.25,0.9,7,7
2015-02-13,112,1,30.79,21.99,8,8
2015-02-13,36,17,2.25,0.9,1,1
2015-02-13,141,6,0.45,0.32,9,9
2015-02-13,38,7,2.25,1.35,3,3
2015-02-13,29,1,2.25,1.35,5,5
2015-02-13,108,6,3.24,2.46,1,1
2015-02-13,39,17,2.25,0.9,10,10
2015-02-13,49,17,2.25,0.9,7,7
2015-02-13,55,1,2.45,1.47,6,6
2015-02-13,61,1,2.45,1.47,1,1
2015-02-13,16,1,2.25,1.35,7,7
2015-02-13,91,19,2.5,1.5,9,9
2015-02-13,75,17,2.45,0.98,2,2
2015-02-13,28,1,2.25,1.35,1,1
2015-02-13,96,6,3.24,2.46,1,1
2015-02-13,2,7,2.25,1.35,1,1
2015-02-13,1,17,2.25,0.9,6,6
2015-02-13,140,3,0.75,0.19,1,1
2015-02-13,123,1,30.79,21.99,3,3
2015-02-13,96,1,3.24,3.24,5,5
2015-02-13,19,3,2.25,0.56,10,10
2015-02-13,34,6,2.25,1.58,5,5
2015-02-13,5,19,2.25,1.35,3,3
2015-02-13,103,1,3.24,3.24,1,1
2015-02-13,37,18,2.25,1.08,9,9
2015-02-13,39,1,2.25,1.35,3,3
2015-02-13,41,1,2.25,1.35,1,1
2015-02-13,73,1,2.45,1.47,7,7
2015-02-13,9,19,2.25,1.35,1,1
2015-02-13,47,6,2.25,1.58,1,1
2015-02-13,4,1,2.25,1.35,4,4
2015-02-13,49,6,2.25,1.58,9,9
2015-02-13,135,3,5.19,2.19,7,7
2015-02-13,95,7,3.24,3.24,9,9
2015-02-13,30,17,2.25,0.9,1,1
2015-02-13,129,1,5.19,3.59,9,9
2015-02-13,13,17,2.25,0.9,9,9
2015-02-13,1,17,2.25,0.9,6,6
2015-02-13,64,6,2.45,1.72,5,5
2015-02-13,45,17,2.25,0.9,5,5
2015-02-13,76,17,2.45,0.98,1,1
2015-02-13,43,1,2.25,1.35,6,6
2015-02-13,97,1,3.24,3.24,3,3
2015-02-13,44,6,2.25,1.58,9,9
2015-02-13,140,1,0.75,0.45,1,1
2015-02-13,13,1,2.25,1.35,1,1
2015-02-13,8,19,2.25,1.35,8,8
2015-02-13,53,1,2.45,1.47,10,10
2015-02-13,19,17,2.25,0.9,7,7
2015-02-13,119,6,30.79,24.19,5,5
2015-02-13,64,17,2.45,0.98,9,9
2015-02-13,97,7,3.24,3.24,9,9
2015-02-13,14,19,2.25,1.35,6,6
2015-02-13,52,1,2.45,1.47,5,5
2015-02-13,130,1,5.19,3.59,1,1
2015-02-13,16,1,2.25,1.35,1,1
2015-02-13,106,3,3.24,1.3,5,5
2015-02-13,103,19,3.24,3.24,4,4
2015-02-13,109,1,3.24,3.24,6,6
2015-02-13,92,7,3.24,3.24,1,1
2015-02-13,48,1,2.25,1.35,7,7
2015-02-13,115,1,30.79,21.99,7,7
2015-02-13,45,8,2.25,1.62,1,1
2015-02-13,45,7,2.25,1.35,1,1
2015-02-13,16,17,2.25,0.9,5,5
2015-02-13,53,1,2.45,1.47,7,7
2015-02-13,79,1,2.45,1.47,1,1
2015-02-13,97,17,3.24,1.69,2,2
2015-02-13,42,6,2.25,1.58,3,3
2015-02-14,48,1,2.25,1.35,5,5
2015-02-14,61,3,2.45,0.61,1,1
2015-02-14,94,6,3.24,2.46,8,8
2015-02-14,28,7,2.25,1.35,9,9
2015-02-14,84,7,2.45,1.47,9,9
2015-02-14,121,19,30.79,21.99,9,9
2015-02-14,116,19,30.79,21.99,3,3
2015-02-14,1,17,2.25,0.9,1,1
2015-02-14,131,17,5.19,2.79,3,3
2015-02-14,79,7,2.45,1.47,1,1
2015-02-14,44,17,2.25,0.9,10,10
2015-02-14,109,1,3.24,3.24,6,6
2015-02-14,91,7,2.5,1.5,1,1
2015-02-14,76,3,2.45,0.61,7,7
2015-02-14,68,7,2.45,1.47,1,1
2015-02-14,97,1,3.24,3.24,1,1
2015-02-14,34,1,2.25,1.35,6,6
2015-02-14,32,6,2.25,1.58,2,2
2015-02-14,136,8,6.49,5.09,1,1
2015-02-14,129,17,5.19,2.79,4,4
2015-02-14,69,17,2.45,0.98,5,5
2015-02-14,99,8,3.24,2.51,7,7
2015-02-14,26,1,2.25,1.35,2,2
2015-02-14,39,17,2.25,0.9,1,1
2015-02-14,114,19,30.79,21.99,5,5
2015-02-14,96,17,3.24,1.68,10,10
2015-02-14,120,6,30.79,24.19,7,7
2015-02-14,70,1,2.45,1.47,3,3
2015-02-14,66,1,2.45,1.47,4,4
2015-02-14,20,6,2.25,1.58,1,1
2015-02-14,70,6,2.45,1.72,1,1
2015-02-14,76,3,2.45,0.61,5,5
2015-02-14,24,19,2.25,1.35,9,9
2015-02-14,110,1,3.24,3.24,1,1
2015-02-14,125,17,30.79,17.59,1,1
2015-02-14,76,17,2.45,0.98,1,1
2015-02-14,93,3,3.24,1.3,1,1
2015-02-14,70,1,2.45,1.47,5,5
2015-02-14,43,8,2.25,1.62,4,4
2015-02-14,50,1,2.45,1.47,5,5
2015-02-14,66,17,2.45,0.98,2,2
2015-02-14,109,19,3.24,3.24,3,3
2015-02-14,64,18,2.45,1.18,1,1
2015-02-14,35,1,2.25,1.35,3,3
2015-02-14,71,7,2.45,1.47,9,9
2015-02-14,17,17,2.25,0.9,10,10
2015-02-14,64,6,2.45,1.72,1,1
2015-02-14,43,1,2.25,1.35,1,1
2015-02-14,80,6,2.45,1.72,3,3
2015-02-14,38,1,2.25,1.35,10,10
2015-02-14,100,7,3.24,3.24,3,3
2015-02-14,125,1,30.79,21.99,7,7
2015-02-14,4,7,2.25,1.35,3,3
2015-02-14,71,17,2.45,0.98,10,10
2015-02-14,97,1,3.24,3.24,9,9
2015-02-14,131,17,5.19,2.79,1,1
2015-02-14,7,6,2.25,1.58,1,1
2015-02-14,22,6,2.25,1.58,6,6
2015-02-14,87,18,2.45,1.18,1,1
2015-02-14,12,3,2.25,0.56,7,7
2015-02-14,76,8,2.45,1.76,3,3
2015-02-14,124,18,30.79,19.35,5,5
2015-02-14,35,17,2.25,0.9,7,7
2015-02-14,104,18,3.24,1.89,1,1
2015-02-14,37,7,2.25,1.35,5,5
2015-02-14,83,17,2.45,0.98,1,1
2015-02-14,38,1,2.25,1.35,6,6
2015-02-14,128,6,5.19,3.99,3,3
2015-02-14,53,3,2.45,0.61,1,1
2015-02-14,124,1,30.79,21.99,5,5
2015-02-14,25,3,2.25,0.56,3,3
2015-02-14,109,1,3.24,3.24,5,5
2015-02-14,28,1,2.25,1.35,6,6
2015-02-14,99,17,3.24,1.68,6,6
2015-02-14,28,3,2.25,0.56,3,3
2015-02-14,123,17,30.79,17.59,6,6
2015-02-14,38,17,2.25,0.9,6,6
2015-02-14,2,1,2.25,1.35,3,3
2015-02-14,32,1,2.25,1.35,9,9
2015-02-14,59,1,2.45,1.47,7,7
2015-02-14,39,6,2.25,1.58,3,3
2015-02-14,117,1,30.79,21.99,7,7
2015-02-14,103,1,3.24,3.24,1,1
2015-02-14,1,1,2.25,1.35,9,9
2015-02-14,16,17,2.25,0.9,6,6
2015-02-14,130,1,5.19,3.59,5,5
2015-02-14,77,19,2.45,1.47,3,3
2015-02-14,79,7,2.45,1.47,9,9
2015-02-14,61,1,2.45,1.47,6,6
2015-02-14,4,17,2.25,0.9,7,7
2015-02-14,72,1,2.45,1.47,6,6
2015-02-14,94,1,3.24,3.24,3,3
2015-02-14,82,1,2.45,1.47,1,1
2015-02-15,13,1,2.25,1.35,2,2
2015-02-15,139,6,0.27,0.19,10,6
2015-02-15,37,1,2.25,1.35,10,10
2015-02-15,87,1,2.45,1.47,6,6
2015-02-15,40,6,2.25,1.58,1,1
2015-02-15,132,17,5.19,2.79,7,7
2015-02-15,36,3,2.25,0.56,1,1
2015-02-15,133,6,5.19,3.99,6,6
2015-02-15,61,3,2.45,0.61,3,3
2015-02-15,101,6,3.24,2.46,10,10
2015-02-15,52,6,2.45,1.72,9,9
2015-02-15,68,6,2.45,1.72,4,4
2015-02-15,46,3,2.25,0.56,1,1
2015-02-15,83,1,2.45,1.47,6,6
2015-02-15,66,1,2.45,1.47,3,3
2015-02-15,71,1,2.45,1.47,5,5
2015-02-15,65,7,2.45,1.47,6,6
2015-02-15,97,1,3.24,3.24,8,8
2015-02-15,79,17,2.45,0.98,1,1
2015-02-15,12,1,2.25,1.35,1,1
2015-02-15,140,17,0.38,0.15,12,6
2015-02-15,49,1,2.25,1.35,1,1
2015-02-15,41,3,2.25,0.56,1,1
2015-02-15,49,1,2.25,1.35,9,9
2015-02-15,112,17,30.79,17.59,10,10
2015-02-15,112,1,30.79,21.99,1,1
2015-02-15,138,3,0.57,0.14,14,10
2015-02-16,84,1,2.45,1.47,5,5
2015-02-16,13,19,2.25,1.35,7,7
2015-02-16,87,1,2.45,1.47,6,6
2015-02-16,35,3,2.25,0.56,5,5
2015-02-16,73,1,2.45,1.47,1,1
2015-02-16,55,6,2.45,1.72,1,1
2015-02-16,121,1,30.79,21.99,9,9
2015-02-16,141,17,0.25,0.1,11,6
2015-02-16,98,6,3.24,2.46,2,2
2015-02-16,22,1,2.25,1.35,7,7
2015-02-16,70,8,2.45,1.76,6,6
2015-02-16,103,1,3.24,3.24,1,1
2015-02-16,136,17,6.49,3.49,9,9
2015-02-16,130,1,5.19,3.59,6,6
2015-02-16,68,1,2.45,1.47,10,10
2015-02-16,26,19,2.25,1.35,1,1
2015-02-16,118,17,30.79,17.59,3,3
2015-02-16,64,17,2.45,0.98,5,5
2015-02-16,32,17,2.25,0.9,6,6
2015-02-16,5,8,2.25,1.62,1,1
2015-02-16,103,8,3.24,2.51,1,1
2015-02-16,40,1,2.25,1.35,8,8
2015-02-16,48,1,2.25,1.35,1,1
2015-02-16,30,8,2.25,1.62,7,7
2015-02-17,87,19,2.45,1.47,7,7
2015-02-17,79,8,2.45,1.76,7,7
2015-02-17,118,7,30.79,21.99,5,5
2015-02-17,106,3,3.24,1.3,3,3
2015-02-17,47,1,2.25,1.35,5,5
2015-02-17,85,17,2.45,0.98,5,5
2015-02-17,3,1,2.25,1.35,1,1
2015-02-17,9,1,2.25,1.35,1,1
2015-02-17,136,19,6.49,4.49,5,5
2015-02-17,108,3,3.24,1.3,6,6
2015-02-17,54,7,2.45,1.47,10,10
2015-02-17,122,3,30.79,14.29,3,3
2015-02-17,116,1,30.79,21.99,1,1
2015-02-17,17,1,2.25,1.35,5,5
2015-02-17,124,17,30.79,17.59,5,5
2015-02-17,99,19,3.24,3.24,4,4
2015-02-17,62,1,2.45,1.47,2,2
2015-02-17,102,1,3.24,3.24,6,6
2015-02-17,48,17,2.25,0.9,3,3
2015-02-17,30,1,2.25,1.35,6,6
2015-02-17,136,3,6.49,2.74,7,7
2015-02-17,1,7,2.25,1.35,1,1
2015-02-17,103,19,3.24,3.24,3,3
2015-02-17,72,1,2.45,1.47,3,3
2015-02-17,45,3,2.25,0.56,6,6
2015-02-17,83,19,2.45,1.47,7,7
2015-02-17,85,1,2.45,1.47,9,9
2015-02-17,71,17,2.45,0.98,7,7
2015-02-17,139,1,0.45,0.27,5,5
2015-02-17,138,17,0.33,0.13,12,5
2015-02-17,31,17,2.25,0.9,9,9
2015-02-17,26,7,2.25,1.35,7,7
2015-02-17,139,1,0.38,0.23,6,5
2015-02-17,69,1,2.45,1.47,6,6
2015-02-17,117,1,30.79,21.99,3,3
2015-02-17,100,1,3.24,3.24,3,3
2015-02-17,88,17,2.45,0.98,9,9
2015-02-17,137,1,0.23,0.14,2,1
2015-02-17,89,1,2.45,1.47,10,10
2015-02-17,39,17,2.25,0.9,6,6
2015-02-17,87,1,2.45,1.47,1,1
2015-02-17,69,8,2.45,1.76,5,5
2015-02-17,25,1,2.25,1.35,9,9
2015-02-17,139,6,0.45,0.32,1,1
2015-02-17,113,1,30.79,21.99,3,3
2015-02-17,49,8,2.25,1.62,3,3
2015-02-17,70,17,2.45,0.98,9,9
2015-02-17,131,6,5.19,3.99,1,1
2015-02-17,100,1,3.24,3.24,1,1
2015-02-17,19,3,2.25,0.56,3,3
2015-02-17,48,7,2.25,1.35,8,8
2015-02-17,59,1,2.45,1.47,7,7
2015-02-17,10,17,2.25,0.9,1,1
2015-02-18,19,7,2.25,1.35,3,3
2015-02-18,20,1,2.25,1.35,1,1
2015-02-18,28,8,2.25,1.62,7,7
2015-02-18,130,7,5.19,3.59,3,3
2015-02-18,97,1,3.24,3.24,1,1
2015-02-18,2,6,2.25,1.58,5,5
2015-02-18,13,3,2.25,0.56,7,7
2015-02-18,140,17,0.48,0.19,11,7
2015-02-18,84,1,2.45,1.47,3,3
2015-02-18,46,3,2.25,0.56,5,5
2015-02-18,58,1,2.45,1.47,3,3
2015-02-18,54,1,2.45,1.47,9,9
2015-02-18,130,17,5.19,2.79,5,5
2015-02-18,16,1,2.25,1.35,6,6
2015-02-18,6,1,2.25,1.35,3,3
2015-02-18,85,18,2.45,1.18,1,1
2015-02-18,30,1,2.25,1.35,5,5
2015-02-18,67,17,2.45,0.98,7,7
2015-02-18,4,1,2.25,1.35,10,10
2015-02-18,119,3,30.79,14.29,6,6
2015-02-18,100,1,3.24,3.24,10,10
2015-02-18,27,8,2.25,1.62,1,1
2015-02-18,82,1,2.45,1.47,10,10
2015-02-18,30,1,2.25,1.35,5,5
2015-02-18,61,18,2.45,1.18,6,6
2015-02-18,22,1,2.25,1.35,7,7
2015-02-18,89,1,2.45,1.47,8,8
2015-02-18,49,1,2.25,1.35,1,1
2015-02-18,11,19,2.25,1.35,4,4
2015-02-18,49,1,2.25,1.35,1,1
2015-02-18,64,1,2.45,1.47,4,4
2015-02-18,75,8,2.45,1.76,6,6
2015-02-18,34,1,2.25,1.35,10,10
2015-02-18,106,6,3.24,2.46,3,3
2015-02-18,71,17,2.45,0.98,7,7
2015-02-18,20,19,2.25,1.35,3,3
2015-02-18,95,1,3.24,3.24,7,7
2015-02-18,84,7,2.45,1.47,4,4
2015-02-18,10,1,2.25,1.35,5,5
2015-02-19,141,19,0.38,0.23,6,5
2015-02-19,16,1,2.25,1.35,1,1
2015-02-19,17,3,2.25,0.56,1,1
2015-02-19,44,17,2.25,0.9,6,6
2015-02-19,9,1,2.25,1.35,7,7
2015-02-19,69,1,2.45,1.47,2,2
2015-02-19,91,7,2.5,1.5,7,7
2015-02-19,118,3,30.79,14.29,6,6
2015-02-19,115,17,30.79,17.59,3,3
2015-02-19,13,1,2.25,1.35,5,5
2015-02-19,119,6,30.79,24.19,1,1
